Date,Product,Price,unit,Source_File
2023-07-01,Mullet Fish,125.9279288678081,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Nesto Cheese,29.83253116479688,8قطع/ pieces,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Normal Wheat,22.17316902329485,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Old Roumi Cheese,189.2789100507248,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Onion,17.13958154030563,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Pack of Tea,7.951874657895686,40جم/ gram,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Packed Honey,55.10730311487164,350جم/ gram,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Packed Sugar,25.60830598357119,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Packed White Rice,35.90316449831304,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Potato,10.37844202898551,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Sheep meat with bones,322.2350111401148,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Small size Banana,15.50775346108397,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Small size Squash,13.60348684867712,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Stored Full Crème White Cheese,109.8171392440893,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Sun Flower Oil,61.76527487386458,800جم/ gram,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Tilapia Fish,80.44517598642756,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Tomato,6.436594202898551,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Unpacked Buffalo butter,177.0082702580925,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Unpacked Halva,84.54945471576359,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Unpacked Imported Cattle’s Butter,233.0654342598501,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Unpacked Molasses,28.14714216581462,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Unpacked Pasta,20.78315385926047,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Unpacked Rice,28.10856565663767,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Unpacked Tahina,110.3588167909475,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Unpacked Wheat Flour 72%,19.46172929246653,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Watermelon Shilian 6 k,34.03784734070018,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Yellow Currot without leaps,11.70018809762713,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-07-01,Young age buffalo with bones,299.3694646016557,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2023.xlsx
2023-08-01,Apricot Jam,25.30898165900669,340جم/ gram,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Black Pepper Grain,209.6390770004476,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Broad Beans,37.86803631815121,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Buffalo Butter,167.1036299550445,850جم/ gram,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Cantaloupe,14.37712690030902,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Catefish,50.93334082679464,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Citrus,20.49905695177602,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Commodity,أغسطس,الوحدة/ Unit,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Corindar,24.12,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Corn Oil,70.31937195202774,800جم/ gram,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Cotton Seed Oil,46.44504522843159,800جم/ gram,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Crushed Beans,34.36824498464907,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Crushed Lentil,43.25656967237081,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Cumin,249.1188323207728,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Domestic Chicken,107.3990874674685,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Domestic Duck,117.314192063608,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Domestic frozen slaughtered white chicken,110.8373826724713,بالواحدة/ single,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Dry Beans,52.69820153122676,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Eggplant,9.056239313375633,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Farm Cheese,61.72389384666222,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Farm Chicken,71.38566243575093,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Fresh Milk,22.42438472840076,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Frozen Macaroni fish,77.46684821551729,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Frozen Macrill fish,87.69978053441288,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Garlic,41.05104814078494,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Green Beans,25.39914971297031,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Green Pepper,15.3728887421084,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Imported frozen buffalo meat,216.0540106114628,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Lentil,45.01337174186062,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Medium size Cabbag,23.94921360638222,بالواحدةsingle,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Medium size Cucumber,14.12476304058033,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Medium size Pidgeon,114.3594528986678,بالزوج/ by pair,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Medium size farm Egg,4.053157473378171,بالواحدة/ single,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Middle age buffalo & cattle (net meat),323.8629642705963,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Mullet Fish,128.1721111291014,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Nesto Cheese,30.23692743169681,8قطع/ pieces,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Normal Wheat,22.35597278683905,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Old Roumi Cheese,206.4755904600175,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Onion,21.16702694368043,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Pack of Tea,8.16818568449355,40جم/ gram,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Packed Honey,56.06468531051395,350جم/ gram,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Packed Sugar,26.82240772248867,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Packed White Rice,34.57143933728063,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Potato,13.32065217391304,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Sheep meat with bones,320.4184657308301,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Small size Banana,18.82932474960198,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Small size Squash,14.30817754623057,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Stored Full Crème White Cheese,117.4275995989783,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Strawbrry,27.11151788324387,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Sun Flower Oil,61.69458102226197,800جم/ gram,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Tilapia Fish,79.79337638153137,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Tomato,11.82789389359256,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Unpacked Buffalo butter,177.8808967704527,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Unpacked Halva,87.64574823308003,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Unpacked Imported Cattle’s Butter,243.149049778734,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Unpacked Molasses,28.92777411647733,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Unpacked Pasta,20.95857355129855,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Unpacked Rice,26.10196972125973,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Unpacked Tahina,116.0364211351358,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Unpacked Wheat Flour 72%,19.71483672508371,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Watermelon Shilian 6 k,36.41427550079194,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Yellow Currot without leaps,13.77531809830404,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-08-01,Young age buffalo with bones,298.9778060170125,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2023.xlsx
2023-09-01,Apricot Jam,26.02054699488142,340جم/ gram,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Black Pepper Grain,216.247596716572,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Broad Beans,39.13479116636132,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Buffalo Butter,173.0937155773497,850جم/ gram,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Catefish,51.09723196396384,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Citrus,16.08695652173913,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Commodity,سبتمبر,الوحدة/ Unit,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Corindar,24.12,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Corn Oil,70.76909949201388,800جم/ gram,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Cotton Seed Oil,46.79317585963759,800جم/ gram,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Crushed Beans,35.0635490306788,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Crushed Lentil,47.66968533184664,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Cumin,260.48654121409,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Domestic Chicken,110.2137324689649,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Domestic Duck,117.958646677771,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Domestic frozen slaughtered white chicken,111.7141049651536,بالواحدة/ single,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Dry Beans,56.91687304931603,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Eggplant,8.900184783643217,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Farm Cheese,65.18845296131971,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Farm Chicken,71.58759751249067,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Fig,26.8572389766141,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Fresh Milk,23.61862252942624,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Frozen Macaroni fish,78.63701529078453,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Frozen Macrill fish,89.68902724453275,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Garlic,42.20678347985419,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Green Beans,31.37414850836369,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Green Pepper,16.85326086956522,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Guava,24.88628735579503,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Imported frozen buffalo meat,211.6932652169178,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Lentil,45.81237388887966,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Medium size Cabbag,25.5688076266607,بالواحدةsingle,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Medium size Cucumber,16.93417501792254,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Medium size Pidgeon,116.8747456167927,بالزوج/ by pair,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Medium size farm Egg,4.355147674295613,بالواحدة/ single,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Middle age buffalo & cattle (net meat),318.1720716130578,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Mullet Fish,130.2512573890875,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Nesto Cheese,31.11672794517613,8قطع/ pieces,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Normal Wheat,22.4753433711871,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Old Roumi Cheese,211.3730066676217,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Onion,23.74823760220377,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Pack of Tea,8.353013772098366,40جم/ gram,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Packed Honey,58.8249527575426,350جم/ gram,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Packed Sugar,28.73781222553458,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Packed White Rice,33.89544979870282,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Potato,15.05514276481971,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Sheep meat with bones,317.6840193331892,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Small size Banana,20.38290129658138,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Small size Squash,17.87185183173802,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Stored Full Crème White Cheese,124.1644109409521,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Sun Flower Oil,62.1541800022637,800جم/ gram,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Tilapia Fish,79.32305497196526,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Tomato,18.18664135247239,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Unpacked Buffalo butter,179.4554905641586,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Unpacked Halva,91.14070761898212,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Unpacked Imported Cattle’s Butter,252.7783747846319,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Unpacked Molasses,30.36477775617002,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Unpacked Pasta,21.05170839966689,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Unpacked Rice,25.31878154757443,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Unpacked Tahina,121.5348487372781,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Unpacked Wheat Flour 72%,19.4388223254501,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Yellow Currot without leaps,17.9375795641032,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Young age buffalo with bones,296.545723330199,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-09-01,Zagloul Dates,19.93656933874476,كجم/ k.g,Average Consumer Prices for Key Food Items _ 9 - 2023.xlsx
2023-10-01,Apricot Jam,26.69705071826305,340جم/ gram,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Black Pepper Grain,215.5276989636539,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Broad Beans,40.40418680512193,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Buffalo Butter,176.6870501198489,850جم/ gram,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Catefish,51.25331065113846,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Citrus,14.3768115942029,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Commodity,أكتوبر,الوحدة/ Unit,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Corindar,24.12,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Corn Oil,69.72675428917837,800جم/ gram,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Cotton Seed Oil,44.63622874938352,800جم/ gram,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Crushed Beans,35.35313424179748,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Crushed Lentil,47.4417345306779,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Cumin,263.2483488231925,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Domestic Chicken,112.4900677010504,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Domestic Duck,120.475429563835,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Domestic frozen slaughtered white chicken,117.9636702171159,بالواحدة/ single,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Dry Beans,59.13496464994956,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Eggplant,8.826970481954762,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Farm Cheese,67.2925870519933,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Farm Chicken,81.66060710348016,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Fresh Milk,24.07418417966855,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Frozen Macaroni fish,78.35859511546711,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Frozen Macrill fish,88.93240004035877,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Garlic,43.57476870675614,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Green Beans,27.84160194269474,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Green Pepper,17.19384057971014,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Guava,17.33275849913745,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Imported frozen buffalo meat,215.4259843708451,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Lentil,46.24235381378671,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Medium size Cabbag,26.78622854984379,بالواحدةsingle,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Medium size Cucumber,13.87560201879985,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Medium size Pidgeon,120.1032672068037,بالزوج/ by pair,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Medium size farm Egg,4.732328181953618,بالواحدة/ single,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Middle age buffalo & cattle (net meat),316.9036880335834,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Mullet Fish,129.1544312352943,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Navel Oranges,14.92408765244531,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Nesto Cheese,31.06123409178198,8قطع/ pieces,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Normal Wheat,22.48672330784154,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Old Roumi Cheese,216.4537754788163,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Onion,25.64630470882477,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Pack of Tea,8.549288366069622,40جم/ gram,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Packed Honey,59.87336409816836,350جم/ gram,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Packed Sugar,30.91034392897736,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Packed White Rice,33.87417909897373,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Potato,17.17572463768116,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Sheep meat with bones,319.89567250051,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Small size Banana,21.52380963130452,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Small size Squash,16.43797055824198,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Stored Full Crème White Cheese,127.9827339925814,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Sun Flower Oil,61.41161813742436,800جم/ gram,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Tilapia Fish,78.38546067253102,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Tomato,14.79891304347826,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Unpacked Buffalo butter,180.4926357027016,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Unpacked Halva,94.25266332011022,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Unpacked Imported Cattle’s Butter,260.0955679622188,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Unpacked Molasses,31.45341611923085,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Unpacked Pasta,20.68390379637804,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Unpacked Rice,24.63754286272808,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Unpacked Tahina,128.2465832433203,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Unpacked Wheat Flour 72%,25.88173377740612,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Yellow Currot without leaps,25.01367654222678,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Young age buffalo with bones,294.816172552976,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-10-01,Zagloul Dates,18.36533054402515,كجم/ k.g,Average Consumer Prices for Key Food Items _ 10 - 2023.xlsx
2023-11-01,Apricot Jam,27.48687520662775,340جم/ gram,Average Consumer Prices for Key Food Items _ 11 - 2023.xlsx
